"date","weighted","close","high","low","open","volume"
"2020-01-14 24:01:00","0.219961","0.2314","0.2319","0.2061","0.2099","2074433.71"
"2020-01-15 24:01:00","0.221994","0.2275","0.2322","0.2156","0.2314","1159992.76"
"2020-01-16 24:01:00","0.240591","0.2371","0.2578","0.2204","0.2275","3216744.57"
"2020-01-17 24:01:00","0.244528","0.2452","0.2542","0.2297","0.2371","1967495.32"
"2020-01-18 24:01:00","0.241085","0.2465","0.2498","0.2272","0.2452","1795882.02"
"2020-01-19 24:01:00","0.245169","0.2513","0.2558","0.2361","0.2465","1416418.25"
"2020-01-20 24:01:00","0.247238","0.2501","0.254","0.2404","0.2513","858306.49"
"2020-01-21 24:01:00","0.247702","0.2488","0.2538","0.2438","0.2501","784502.12"
"2020-01-22 24:01:00","0.23534","0.2342","0.2492","0.2309","0.2488","1103227.08"
"2020-01-23 24:01:00","0.233566","0.2364","0.2394","0.226","0.2342","927079.06"
"2020-01-24 24:01:00","0.231223","0.2332","0.2364","0.2282","0.2364","772578.33"
"2020-01-25 24:01:00","0.239421","0.2443","0.2446","0.2313","0.2332","1162689.64"
"2020-01-26 24:01:00","0.248751","0.2515","0.2525","0.2433","0.2443","1629814.44"
"2020-01-27 24:01:00","0.269098","0.2876","0.2876","0.2492","0.2515","3688541.54"
"2020-01-28 24:01:00","0.293111","0.2973","0.3064","0.2809","0.2876","4549195.19"
"2020-01-29 24:01:00","0.288503","0.2927","0.2995","0.279","0.2973","4076302.71"
"2020-01-30 24:01:00","0.288882","0.2934","0.2948","0.2816","0.2927","1667004.61"
"2020-01-31 24:01:00","0.296883","0.3031","0.3037","0.2896","0.2934","1127904.38"
"2020-02-01 24:02:00","0.305907","0.3062","0.3154","0.2904","0.3031","1978644.66"
"2020-02-02 24:02:00","0.337991","0.3299","0.3685","0.3047","0.3062","8490112.54"
"2020-02-03 24:02:00","0.326596","0.329","0.3394","0.3124","0.3299","3981740.65"
"2020-02-04 24:02:00","0.329097","0.3246","0.3402","0.3179","0.329","4977986.95"
"2020-02-05 24:02:00","0.333812","0.3293","0.3442","0.3234","0.3246","2812868.84"
"2020-02-06 24:02:00","0.32507","0.3209","0.3314","0.3179","0.3293","1448115.4"
"2020-02-07 24:02:00","0.31115","0.3078","0.3211","0.3011","0.3209","1283553.52"
"2020-02-08 24:02:00","0.315067","0.321","0.3229","0.3078","0.3078","1291454.15"
"2020-02-09 24:02:00","0.310633","0.3166","0.3275","0.301","0.321","2508026.14"
"2020-02-10 24:02:00","0.312987","0.333","0.336","0.25","0.3166","2672312.42"
"2020-02-11 24:02:00","0.338957","0.3338","0.3526","0.3266","0.333","2246948.17"
"2020-02-12 24:02:00","0.324366","0.3211","0.3477","0.3115","0.3338","2644306.07"
"2020-02-13 24:02:00","0.318801","0.3218","0.325","0.31","0.3211","1732407.56"
"2020-02-14 24:02:00","0.300978","0.2907","0.3251","0.2822","0.3218","1874667.38"
"2020-02-15 24:02:00","0.279634","0.2802","0.2974","0.2655","0.2907","1439724.22"
"2020-02-16 24:02:00","0.272204","0.2869","0.287","0.2602","0.2802","1714247.5"
"2020-02-17 24:02:00","0.283771","0.2912","0.2948","0.2686","0.2869","1071688.34"
"2020-02-18 24:02:00","0.279601","0.2665","0.2936","0.259","0.2912","928479.72"
"2020-02-19 24:02:00","0.263281","0.2653","0.2707","0.257","0.2665","630980.61"
"2020-02-20 24:02:00","0.2689","0.2684","0.2741","0.2625","0.2653","503926.4"
"2020-02-21 24:02:00","0.268101","0.2705","0.2733","0.2638","0.2684","324331.9"
"2020-02-22 24:02:00","0.277223","0.2795","0.2835","0.2705","0.2705","551452.08"
"2020-02-23 24:02:00","0.265783","0.2618","0.2818","0.2557","0.2795","661857.48"
"2020-02-24 24:02:00","0.252647","0.2489","0.2621","0.246","0.2618","834263.33"
"2020-02-25 24:02:00","0.227812","0.2199","0.2501","0.21","0.2489","1565317.29"
"2020-02-26 24:02:00","0.214337","0.2142","0.23","0.2037","0.2199","1392790.63"
"2020-02-27 24:02:00","0.212487","0.216","0.2209","0.2031","0.2142","525427.1"
"2020-02-28 24:02:00","0.217728","0.2135","0.2212","0.2114","0.216","239012.85"
"2020-02-29 24:02:00","0.21404","0.2113","0.2221","0.207","0.2135","352689.44"
"2020-03-01 24:03:00","0.220805","0.2236","0.2274","0.2093","0.2113","479734.22"
"2020-03-02 24:03:00","0.22297","0.2248","0.2289","0.2185","0.2236","241439.89"
"2020-03-03 24:03:00","0.221863","0.2222","0.2262","0.2184","0.2248","199086.3"
"2020-03-04 24:03:00","0.23245","0.2282","0.2375","0.2215","0.2222","496295.53"
"2020-03-05 24:03:00","0.229725","0.2338","0.2341","0.2252","0.2282","291029.97"
"2020-03-06 24:03:00","0.23094","0.2236","0.2379","0.2227","0.2338","272720.59"
"2020-03-07 24:03:00","0.204367","0.1917","0.2236","0.19","0.2236","1131432.63"
"2020-03-08 24:03:00","0.189313","0.1928","0.1992","0.1801","0.1917","1173566.76"
"2020-03-09 24:03:00","0.194483","0.1977","0.2007","0.1871","0.1928","397026.8"
"2020-03-10 24:03:00","0.193135","0.1957","0.2015","0.1842","0.1977","454908.93"
"2020-03-11 24:03:00","0.14675","0.1101","0.1966","0.1076","0.1957","2952033.92"
"2020-03-12 24:03:00","0.114163","0.1305","0.143","0.0755","0.1101","2304157.51"
"2020-03-13 24:03:00","0.125117","0.1247","0.1322","0.1185","0.1305","640753.79"
"2020-03-14 24:03:00","0.125299","0.1219","0.1338","0.1188","0.1247","575868.92"
"2020-03-15 24:03:00","0.105712","0.1103","0.1219","0.0921","0.1219","1013583.16"
"2020-03-16 24:03:00","0.117287","0.1222","0.1264","0.1084","0.1103","496235.69"
"2020-03-17 24:03:00","0.120571","0.1263","0.129","0.1131","0.1222","476623.58"
"2020-03-18 24:03:00","0.141748","0.1501","0.1575","0.1236","0.1263","1161539.59"
"2020-03-19 24:03:00","0.148468","0.1416","0.164","0.1259","0.1501","1400075.37"
"2020-03-20 24:03:00","0.137796","0.1389","0.1479","0.1305","0.1416","452823.86"
"2020-03-21 24:03:00","0.130819","0.126","0.1426","0.1246","0.1389","443890.59"
"2020-03-22 24:03:00","0.135214","0.1435","0.1452","0.1237","0.126","682554.72"
"2020-03-23 24:03:00","0.14297","0.1447","0.1462","0.138","0.1435","383463.34"
"2020-03-24 24:03:00","0.141503","0.1407","0.1467","0.1364","0.1447","245572.57"
"2020-03-25 24:03:00","0.141285","0.1451","0.1456","0.1381","0.1407","337751.8"
"2020-03-26 24:03:00","0.14269","0.1361","0.1506","0.1336","0.1451","571007.31"
"2020-03-27 24:03:00","0.135245","0.1392","0.1416","0.1307","0.1361","558440.53"
"2020-03-28 24:03:00","0.134535","0.1322","0.14","0.1311","0.1392","415847.38"
"2020-03-30 01:03:00","0.141221","0.1415","0.1466","0.132","0.1322","435145.62"
"2020-03-31 01:03:00","0.143277","0.1443","0.1463","0.1405","0.1415","216847.6"
"2020-04-01 01:04:00","0.142065","0.1473","0.1485","0.1375","0.1443","366383.01"
"2020-04-02 01:04:00","0.148445","0.1482","0.1555","0.1445","0.1473","469228.09"
"2020-04-03 01:04:00","0.151151","0.1491","0.1552","0.1468","0.1482","332189.59"
"2020-04-04 01:04:00","0.148645","0.1498","0.1536","0.146","0.1491","235117.42"
"2020-04-05 01:04:00","0.147677","0.1487","0.1503","0.1452","0.1498","187979.14"
"2020-04-06 01:04:00","0.158358","0.1668","0.1668","0.1481","0.1487","555194.57"
"2020-04-07 01:04:00","0.169217","0.1638","0.1761","0.1598","0.1668","836973.3"
"2020-04-08 01:04:00","0.168861","0.1715","0.1728","0.1625","0.1638","319328.12"
"2020-04-09 01:04:00","0.171049","0.1728","0.1734","0.1663","0.1715","290423.78"
"2020-04-10 01:04:00","0.160203","0.1609","0.173","0.1526","0.1728","608364.62"
"2020-04-11 01:04:00","0.160435","0.1596","0.1644","0.1554","0.1609","203729.08"
"2020-04-12 01:04:00","0.16378","0.1609","0.1674","0.1569","0.1596","287375.34"
"2020-04-13 01:04:00","0.157704","0.1592","0.161","0.1548","0.1609","251120.75"
"2020-04-14 01:04:00","0.159688","0.1583","0.1633","0.1556","0.1592","174102.08"
"2020-04-15 01:04:00","0.153061","0.148","0.1597","0.147","0.1583","377725.13"
"2020-04-16 01:04:00","0.153487","0.1571","0.1605","0.1426","0.148","527106.05"
"2020-04-17 01:04:00","0.157618","0.1562","0.16","0.1548","0.1571","236417.41"
"2020-04-18 01:04:00","0.161247","0.1632","0.165","0.1556","0.1562","370000.06"
"2020-04-19 01:04:00","0.158066","0.1563","0.1632","0.154","0.1632","326514.27"
"2020-04-20 01:04:00","0.153759","0.1489","0.1608","0.1462","0.1563","953690.57"
"2020-04-21 01:04:00","0.150552","0.1513","0.1534","0.1476","0.1489","216276.62"
"2020-04-22 01:04:00","0.15429","0.1567","0.1577","0.1508","0.1513","187572.95"
"2020-04-23 01:04:00","0.160188","0.159","0.1645","0.1529","0.1567","451612.07"
"2020-04-24 01:04:00","0.164628","0.1682","0.1684","0.159","0.159","465649.1"
"2020-04-25 01:04:00","0.169927","0.1697","0.173","0.166","0.1682","265557.38"
"2020-04-26 01:04:00","0.174862","0.176","0.1781","0.1693","0.1697","430725.29"
"2020-04-27 01:04:00","0.171394","0.1744","0.1765","0.1665","0.176","279094.94"
"2020-04-28 01:04:00","0.17088","0.1744","0.1745","0.1681","0.1744","344785.51"
"2020-04-29 01:04:00","0.181615","0.1855","0.1885","0.1742","0.1744","945738.25"
"2020-04-30 01:04:00","0.181555","0.1772","0.1916","0.1717","0.1855","1069658.78"
"2020-05-01 01:05:00","0.183431","0.1822","0.1879","0.1767","0.1772","341532.36"
"2020-05-02 01:05:00","0.187365","0.1911","0.1922","0.1816","0.1822","513236.79"
"2020-05-03 01:05:00","0.186744","0.1828","0.1943","0.1791","0.1911","351668"
"2020-05-04 01:05:00","0.179934","0.182","0.1877","0.172","0.1828","508667.43"
"2020-05-05 01:05:00","0.184147","0.1875","0.188","0.1802","0.182","429382.93"
"2020-05-06 01:05:00","0.18507","0.1782","0.1895","0.1776","0.1875","410685.82"
"2020-05-07 01:05:00","0.183667","0.1845","0.1888","0.1768","0.1782","491935.34"
"2020-05-08 01:05:00","0.194167","0.2017","0.2069","0.1811","0.1845","1284467.2"
"2020-05-09 01:05:00","0.207261","0.1976","0.2168","0.1967","0.2017","972613.73"
"2020-05-10 01:05:00","0.177475","0.1835","0.1976","0.167","0.1976","1998896.93"
"2020-05-11 01:05:00","0.176336","0.1773","0.1858","0.1708","0.1835","451954.61"
"2020-05-12 01:05:00","0.185428","0.1855","0.1899","0.1762","0.1773","646345.94"
"2020-05-13 01:05:00","0.191207","0.1928","0.1969","0.1845","0.1855","874491.91"
"2020-05-14 01:05:00","0.199565","0.2081","0.2127","0.1877","0.1928","1158189.15"
"2020-05-15 01:05:00","0.205805","0.1972","0.2107","0.197","0.2081","1707822.26"
"2020-05-16 01:05:00","0.198925","0.1969","0.2021","0.1949","0.1972","140336.21"
"2020-05-17 01:05:00","0.202111","0.1992","0.206","0.196","0.1969","238107.38"
"2020-05-18 01:05:00","0.203337","0.2039","0.2064","0.1986","0.1992","250604.56"
"2020-05-19 01:05:00","0.201574","0.2022","0.2042","0.199","0.2039","212741.41"
"2020-05-20 01:05:00","0.200164","0.1994","0.2056","0.1955","0.2022","329212.12"
"2020-05-21 01:05:00","0.18916","0.1884","0.2007","0.181","0.1994","630189.88"
"2020-05-22 01:05:00","0.19585","0.2015","0.2048","0.1851","0.1884","761618.85"
"2020-05-23 01:05:00","0.203107","0.1995","0.2092","0.1986","0.2015","486158.51"
"2020-05-24 01:05:00","0.196563","0.1911","0.2027","0.1898","0.1995","440816.84"
"2020-05-25 01:05:00","0.192768","0.1969","0.1974","0.1887","0.1911","213942.93"
"2020-05-26 01:05:00","0.192485","0.1944","0.1974","0.189","0.1969","193435.6"
"2020-05-27 01:05:00","0.196688","0.1965","0.2001","0.1929","0.1944","358452.74"
"2020-05-28 01:05:00","0.199712","0.2037","0.2047","0.1944","0.1965","265240.58"
"2020-05-29 01:05:00","0.200277","0.2015","0.2048","0.1957","0.2037","276849.56"
"2020-05-30 01:05:00","0.211278","0.2189","0.2193","0.1996","0.2015","299508.91"
"2020-05-31 01:05:00","0.229225","0.2207","0.2416","0.214","0.2189","1293911.04"
"2020-06-01 01:06:00","0.225755","0.2349","0.2374","0.22","0.2207","431327.92"
"2020-06-02 01:06:00","0.232468","0.2341","0.2477","0.2183","0.2349","824861.2"
"2020-06-03 01:06:00","0.243864","0.2502","0.2507","0.2305","0.2341","690803.74"
"2020-06-04 01:06:00","0.247996","0.249","0.2827","0.2377","0.2502","720898.37"
"2020-06-05 01:06:00","0.247628","0.24","0.2544","0.239","0.249","598513.06"
"2020-06-06 01:06:00","0.241966","0.2437","0.248","0.2356","0.24","235980.39"
"2020-06-07 01:06:00","0.23703","0.2399","0.2469","0.2318","0.2437","366506.36"
"2020-06-08 01:06:00","0.240122","0.2408","0.2427","0.2355","0.2399","312829.38"
"2020-06-09 01:06:00","0.241846","0.2434","0.2441","0.2358","0.2408","108020.27"
